-1;-1;-1;1180;954;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;412;351;151;90;90;90;90;90;117;117;60;79;94;167;269;208;208;208;208;208;208;208;-1;0;160;1040;-1;-1;-1;-1;559;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1131;544;1960;1960;90
-1;-1;-1;1180;954;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;412;351;151;90;90;90;90;90;117;117;60;79;94;167;269;208;208;208;208;208;208;208;0;-1;160;1040;-1;-1;-1;-1;559;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1131;544;1960;1960;90
1347;1414;1414;690;543;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1117;-1;338;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;770;233;171;171;171;171;171;260;260;62;24;15;12;61;112;112;112;112;112;112;112;110;110;-1;448;720;736;736;736;207;368;368;-1;362;2307;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;746;1431;1431;171
776;777;777;240;246;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;629;715;715;715;715;715;-1;-1;506;369;331;224;227;293;293;293;293;293;293;293;561;561;231;-1;32;75;75;75;185;326;326;290;401;2582;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1933;1933;715
765;750;750;254;283;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;813;-1;-1;-1;-1;-1;-1;-1;706;543;496;359;353;420;420;420;420;420;420;420;760;760;370;16;-1;50;50;50;269;407;407;325;498;2749;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1027;1014;1014;301;327;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;841;-1;-1;-1;-1;-1;-1;-1;733;572;526;392;387;454;454;454;454;454;454;454;787;787;403;63;50;-1;0;0;208;347;347;269;436;2225;4649;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1027;1014;1014;301;327;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;841;-1;-1;-1;-1;-1;-1;-1;733;572;526;392;387;454;454;454;454;454;454;454;787;787;403;63;50;0;-1;0;208;347;347;269;436;2225;4649;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1027;1014;1014;301;327;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;841;-1;-1;-1;-1;-1;-1;-1;733;572;526;392;387;454;454;454;454;454;454;454;787;787;403;63;50;0;0;-1;208;347;347;269;436;2225;4649;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1574;1616;1616;499;422;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;472;474;474;474;474;474;636;636;316;235;213;170;191;253;253;253;253;253;253;253;374;374;164;253;419;347;347;347;-1;149;149;242;192;1244;3490;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;953;559;559;474
2156;2200;2200;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1219;1219;1219;1219;1219;806;806;479;394;371;325;908;407;407;407;407;407;407;407;536;536;319;388;546;475;475;475;149;-1;0;83;44;147;1947;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;830;426;426;1219
2156;2200;2200;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1219;1219;1219;1219;1219;806;806;479;394;371;325;908;407;407;407;407;407;407;407;536;536;319;388;546;475;475;475;149;0;-1;83;44;147;1947;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;830;426;426;1219
2062;2081;2081;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1535;1535;1535;1535;1535;-1;-1;697;575;541;452;1097;542;542;542;542;542;542;542;753;753;453;296;365;304;304;304;207;53;53;-1;77;277;1896;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;642;642;1535
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1319;1319;1319;1319;1319;762;762;467;395;376;344;1076;515;515;515;515;515;515;515;525;525;337;496;685;610;610;610;194;48;48;132;-1;79;1543;901;901;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;705;319;319;1319
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2149;2149;2149;2149;2149;1293;1293;1172;1182;300;1305;2259;461;461;461;461;461;461;461;1373;1373;1255;1998;2356;2091;2091;2091;961;252;252;526;149;-1;303;620;620;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;321;610;610;2149
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2982;2982;2982;1921;1363;1363;1582;1100;295;-1;481;481;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1212;1955;1955;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1321;738;646;-1;0;804;804;804;804;804;804;-1;-1;-1;-1;506;1538;1538;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1321;738;646;0;-1;804;804;804;804;804;804;-1;-1;-1;-1;506;1538;1538;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;775;-1;948;844;1548;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;0;0;0;0;775;-1;948;844;1548;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;0;0;0;775;-1;948;844;1548;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;-1;0;0;775;-1;948;844;1548;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;-1;0;775;-1;948;844;1548;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;-1;775;-1;948;844;1548;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1658;1593;1729;1729;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;33;82;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1667;1598;1737;1737;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;37;-1;130;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1106;1056;794;794;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;60;95;-1;946;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;700;707;321;321;-1;-1;-1;2459;-1;-1;-1;-1;-1;-1;1047;1047;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1333;1333;1333;1333;1333;1333;747;819;488;-1;406;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1136;-1;702;702;-1;-1;-1;1711;977;1258;1258;1258;1258;1258;364;364;661;858;927;1232;-1;-1;-1;-1;-1;-1;-1;-1;727;727;1173;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;622;2262;-1;-1;1592;1592;1592;1592;1592;1592;-1;-1;-1;213;-1;271;271;1258
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;328;328;328;328;328;386;386;375;442;471;628;618;679;679;679;679;679;679;679;434;434;593;-1;-1;-1;-1;-1;854;743;743;-1;574;691;2775;1417;1417;-1;-1;-1;-1;-1;-1;-1;-1;-1;664;167;-1;0;328
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;328;328;328;328;328;386;386;375;442;471;628;618;679;679;679;679;679;679;679;434;434;593;-1;-1;-1;-1;-1;854;743;743;-1;574;691;2775;1417;1417;-1;-1;-1;-1;-1;-1;-1;-1;-1;664;167;0;-1;328
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;400;504;268;0;0;0;0;0;80;80;86;146;969;292;309;475;475;475;475;475;475;475;100;100;278;-1;-1;-1;-1;-1;763;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1184;827;328;328;-1
