-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;429;432;432;895;541;541;108;108;108;121;432;541;541;541;650;650;650;108;109;860;651;651;651;651;651;651;651;860;651;803;860;860;-1;-1;-1;1101;235;-1;457;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1070;1025;1025;-1;745;745;489;684;684;-1;1025;745;745;745;589;589;589;489;734;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;734;-1;984;984;984;984;984;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;936;936;936;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;1135;1135;1135;1135;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1135;1135;1135;1135;1135;1135;1135;1537;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;936;936;936;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;0;0;0;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;1135;1135;1135;1135;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1135;1135;1135;1135;1135;1135;1135;1537;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;936;936;936;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;0;0;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;1135;1135;1135;1135;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1135;1135;1135;1135;1135;1135;1135;1537;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;936;936;936;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;-1;0;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;1135;1135;1135;1135;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1135;1135;1135;1135;1135;1135;1135;1537;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;936;936;936;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;-1;435;435;435;435;435;435;435;435;435;435;435;435;435;435;435;1135;1135;1135;1135;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1135;1135;1135;1135;1135;1135;1135;1537;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;494;494;494;494;494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;342;342;342;342;218;218;218;218;218;218;218;218;218;218;218;218;218;218;342;342;342;342;342;342;342;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;-1;0;0;0;143;143;143;143;143;143;143;143;143;143;143;143;143;143;0;0;0;0;0;0;0;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;0;-1;0;0;143;143;143;143;143;143;143;143;143;143;143;143;143;143;0;0;0;0;0;0;0;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;0;0;-1;0;143;143;143;143;143;143;143;143;143;143;143;143;143;143;0;0;0;0;0;0;0;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;0;0;0;-1;143;143;143;143;143;143;143;143;143;143;143;143;143;143;0;0;0;0;0;0;0;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232;232;232;232;232;232;232;232;232;232;232;232;232;232;232;280;280;280;280;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;280;280;280;280;280;280;280;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;0;0;0;0;143;143;143;143;143;143;143;143;143;143;143;143;143;143;-1;0;0;0;0;0;0;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;0;0;0;0;143;143;143;143;143;143;143;143;143;143;143;143;143;143;0;-1;0;0;0;0;0;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;0;0;0;0;143;143;143;143;143;143;143;143;143;143;143;143;143;143;0;0;-1;0;0;0;0;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;0;0;0;0;143;143;143;143;143;143;143;143;143;143;143;143;143;143;0;0;0;-1;0;0;0;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;0;0;0;0;143;143;143;143;143;143;143;143;143;143;143;143;143;143;0;0;0;0;-1;0;0;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;0;0;0;0;143;143;143;143;143;143;143;143;143;143;143;143;143;143;0;0;0;0;0;-1;0;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
944;944;535;535;535;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;276;276;276;276;276;276;276;276;276;276;276;276;276;276;276;0;0;0;0;143;143;143;143;143;143;143;143;143;143;143;143;143;143;0;0;0;0;0;0;-1;623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
714;714;104;104;104;496;311;196;325;325;325;372;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1221;1221;1221;1221;1221;787;787;787;787;787;787;787;787;787;787;787;787;787;787;787;326;326;326;326;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;326;326;326;326;326;326;326;-1;372;451;672;-1;-1;-1;-1;-1;-1;-1
-1;-1;700;700;700;1110;476;317;4;4;4;0;506;491;491;960;394;394;-1;-1;-1;-1;491;394;394;394;430;430;430;-1;-1;-1;963;963;963;963;963;963;963;-1;963;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1029;1029;1029;1029;1029;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1058;1058;1058;1058;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1058;1058;1058;1058;1058;1058;1058;284;-1;5;74;894;-1;-1;-1;-1;-1;-1
